Timestamp,X-Axis,Y-Axis,Z-Axis
241260,9156,1736,783
241270,939,681,222
241280,-44,309,-204
241290,10618,1521,279
241300,5746,2326,-688
241310,5836,-290,214
241320,6370,1464,198
241330,-567,891,-526
241340,10056,1497,854
241350,203,3105,-758
241360,9788,1300,-105
241370,8736,2183,240
241380,973,-596,715
241390,5085,3023,-360
241400,4935,289,951
241410,4800,3640,874
241420,9111,772,319
241430,10446,-928,923
241440,5412,292,-741
241450,8426,587,155
241460,5653,2878,-410
241470,3874,-744,-538
241480,9627,112,-808
241490,7420,2887,397
241500,5403,1534,-109
241510,6352,1725,848
241520,8103,1938,-878
241530,4492,716,-958
241540,6221,2373,-314
241550,1563,3273,271
241560,4513,2835,-10
241570,1059,3323,342
241580,2959,1179,211
241590,9619,2105,393
241600,465,2764,-506
241610,6204,870,-780
241620,7307,2245,101
241630,2412,2871,343
241640,850,1118,245
241650,5566,1249,-202
241660,10755,2257,-382
241670,-355,1572,-693
241680,3620,1768,611
241690,1558,-888,-879
241700,217,3769,832
241710,10460,-487,-269
241720,-105,2173,906
241730,-744,2498,-32
241740,6909,1933,-216
241750,7832,2016,78
241760,10102,3492,-519
241770,8248,2502,-416
241780,3127,163,-424
241790,6360,-363,448
241800,1585,1650,-464
241810,10020,836,-100
241820,4564,531,-161
241830,6931,-766,-63
241840,2319,1190,605
241850,2277,2430,-518
241860,2677,-257,404
241870,-177,1347,283
241880,6003,715,-650
241890,10198,144,614
241900,4885,264,-105
241910,2462,270,339
241920,9486,-212,567
241930,8963,2580,-562
241940,3739,1367,283
241950,2646,2215,567
241960,9477,3659,-195
241970,6182,1011,-818
241980,5601,2506,-957
241990,2704,-558,-998
242000,-958,3402,787
242010,4671,1920,-979
242020,899,245,-52
242030,3972,3098,-740
242040,1312,2542,-627
242050,8883,-497,584
242060,-885,332,155
242070,1091,3784,-722
242080,5939,1409,-158
242090,4006,3621,46
242100,6875,423,-919
242110,885,-337,133
242120,1783,2016,174
242130,-484,1856,284
242140,9084,598,75
242150,-844,1823,-388
242160,4089,2005,568
242170,4812,1779,266
242180,-570,-67,901
242190,328,1095,-257
242200,1514,-163,785
242210,3334,-166,133
242220,10416,3593,-783
242230,805,1049,181
242240,2,-228,-658
242250,488,-852,558
242260,-486,1475,-757
242270,4355,1424,351
242280,1202,-657,-169
242290,6843,304,980
242300,10969,3852,577
242310,7005,-116,-65
242320,1967,203,608
242330,2867,1432,-722
242340,10210,1835,105
242350,-532,1504,618
242360,1659,1558,-858
242370,-889,933,-469
242380,1881,2467,-174
242390,6244,2810,961
242400,4181,3851,653
242410,1806,2674,-226
242420,1083,1377,-321
242430,3600,2381,876
242440,2787,2457,618
242450,6555,3581,-684
242460,3626,3853,48
242470,8330,3835,489
242480,1981,646,-436
242490,7323,1130,25
242500,9465,495,-206
242510,6878,3766,324
242520,-483,504,31
242530,2605,1490,-726
242540,536,-980,-118
242550,8896,968,-552
242560,774,13,116
242570,8161,-4,652
242580,6529,2297,-787
242590,2794,681,949
242600,5139,3804,-678
242610,980,2569,-787
242620,1507,1159,-637
242630,7387,648,-110
242640,6689,699,-544
242650,8266,397,-487
242660,10926,1176,189
242670,9165,3965,-315
242680,2333,3594,-641
242690,782,309,-783
242700,5791,2553,419
242710,9302,950,-560
242720,8626,3993,963
242730,2311,-221,-89
242740,-946,3689,-813
242750,-510,647,-705
242760,557,-402,-806
242770,4891,3025,669
242780,822,3442,598
242790,4366,-265,-16
242800,8947,1210,112
242810,521,852,303
242820,-348,-843,-525
242830,5032,1575,883
242840,6342,3932,409
242850,-447,1360,-754
242860,1731,-109,-102
242870,4198,3909,770
242880,2642,1798,-545
242890,391,1476,-529
242900,263,2664,-567
242910,2212,1674,-430
242920,1630,191,702
242930,1737,94,900
242940,6135,3619,-990
242950,7907,1840,523
242960,976,1785,989
242970,1245,730,265
242980,5247,549,865
242990,5342,3448,597
243000,8129,13,-176
243010,2142,2766,-351
243020,7702,1367,-280
243030,-49,1874,740
243040,3619,75,-677
243050,10440,1985,-414
243060,3981,2663,-964
243070,-862,-19,-507
243080,-17,-185,-648
243090,6451,1677,543
243100,10809,1299,564
243110,4696,801,-6
243120,7411,624,700
243130,2445,-62,629
243140,5218,1055,880
243150,1791,2707,-862
243160,3547,1091,662
243170,828,2931,553
243180,1995,1108,-408
243190,2928,3872,493
243200,4222,320,-103
243210,6610,1334,-480
243220,548,1586,455
243230,10761,364,751
243240,4876,875,-21
243250,7825,-361,959
243260,7438,912,518
243270,3372,-244,898
243280,8982,958,831
243290,4738,-962,52
243300,6958,178,877
243310,1112,1658,818
243320,-930,3621,-81
243330,3313,1218,596
243340,5205,2403,439
243350,3399,-88,-781
243360,7584,1474,-979
243370,2603,1036,679
243380,9871,1011,-796
243390,-503,3480,-330
243400,-353,931,-805
243410,1339,2641,-495
243420,-310,-150,644
243430,3199,1739,285
243440,10644,1417,-375
243450,2625,2074,515
243460,3272,429,-207
243470,9914,2384,-5
243480,3317,-606,-418
243490,5556,773,66
243500,-248,3601,526
243510,4213,2743,-705
243520,2210,3602,714
243530,9275,312,-250
243540,1872,478,910
243550,8656,3142,818
243560,4309,-866,282
243570,1670,2348,-394
243580,3039,3207,583
243590,1967,-261,256
243600,329,241,877
243610,7634,1088,306
243620,2194,-609,744
243630,2419,-967,68
243640,6571,1442,150
243650,1054,1351,-735
243660,5397,1254,216
243670,10231,1208,-585
243680,1952,-674,850
243690,3303,3372,445
243700,9388,549,673
243710,46,-865,-22
243720,7063,2754,412
243730,6763,1796,-276
243740,8609,3078,764
243750,6204,-395,-734
243760,9232,3413,-386
243770,380,644,384
243780,6512,-537,-226
243790,4530,-432,-780
243800,5067,2708,-614
243810,10435,2764,258
243820,5232,1553,-46
243830,1166,-772,802
243840,9845,1965,216
243850,3864,11,-438
243860,3844,-140,-25
243870,8178,3440,53
243880,10288,232,-605
243890,4799,-627,-574
243900,67,534,829
243910,4932,2253,171
243920,5027,563,223
243930,5382,113,748
243940,-252,-75,-164
243950,1574,3056,-445
243960,4513,-819,140
243970,-164,471,-607
243980,7341,1232,-379
243990,10551,3096,-729
244000,7773,3670,-431
244010,2996,-407,429
244020,316,3805,44
244030,10634,2515,-103
244040,5901,3774,-190
244050,9339,3336,663
244060,5143,3222,-987
244070,5254,3805,754
244080,1533,339,-333
244090,4822,3194,645
244100,2289,-554,158
244110,1598,-813,-233
244120,5143,1343,-895
244130,-896,2329,128
244140,8637,2940,525
244150,8114,454,509
244160,8913,-904,-851
244170,5347,31,-429
244180,119,429,-629
244190,4742,2891,831
244200,9335,-814,-84
244210,1684,177,-933
244220,9616,110,-961
244230,2882,1186,701
244240,4090,2379,-995
244250,-12,737,-758
244260,1530,922,-241
244270,2186,3868,-953
244280,2936,2294,634
244290,10469,3656,-452
244300,7605,-558,-316
244310,3678,-806,-629
244320,9101,1843,210
244330,7466,1690,-146
244340,792,-357,-307
244350,9941,2387,-836
244360,6298,3924,-683
244370,9859,2531,155
244380,7906,3548,-361
244390,9878,3869,-797
244400,-780,451,752
244410,3015,-806,-311
244420,1539,144,666
244430,6679,-97,683
244440,6511,3131,-37
244450,8611,1204,581
244460,902,1761,-649
244470,3834,3134,87
244480,3276,-715,-703
244490,4786,828,379
244500,6082,3055,-641
244510,-475,166,247
244520,8896,-844,-897
244530,670,2537,8
244540,4288,3480,231
244550,6721,-525,-532
244560,3846,2282,-672
244570,4182,2280,-365
244580,3502,3936,506
244590,9462,3655,568
244600,40,2684,263
244610,1168,3762,665
244620,261,1778,63
244630,7845,-691,170
244640,3305,1780,-227
244650,5985,-343,393
244660,1303,2639,540
244670,5478,1255,-231
244680,6549,663,-19
244690,219,1894,864
244700,3485,575,-646
244710,9283,-555,479
244720,45,2607,110
244730,6119,581,-411
244740,5087,-641,490
244750,3861,2422,503
244760,-627,1817,464
244770,7108,1133,584
244780,6468,-262,935
244790,3550,1331,314
244800,7807,1345,-358
244810,7199,858,727
244820,4859,2715,286
244830,3143,2137,-41
244840,10116,3053,-205
244850,6739,2541,-670
244860,5419,442,43
244870,4730,711,-958
244880,3169,1928,-737
244890,4482,990,528
244900,2584,-379,-459
244910,2979,1104,-833
244920,5256,3704,-757
244930,2325,-273,208
244940,4118,1858,876
244950,8035,2834,-930
244960,6601,-750,763
244970,9617,-124,-299
244980,2994,1474,-415
244990,6358,3663,-503
245000,8112,3125,739
245010,7259,553,-483
245020,-35,151,-971
245030,1894,3067,-916
245040,9535,1260,-284
245050,5550,2915,-367
245060,10108,1137,438
245070,5135,647,789
245080,3623,361,-695
245090,4155,1011,402
245100,5742,3454,-521
245110,10005,2533,-323
245120,4994,2998,-558
245130,8928,2200,417
245140,1308,-975,-193
245150,2435,-52,-122
245160,2299,3005,720
245170,6284,1821,-288
245180,2311,-946,580
245190,5477,3606,-602
245200,-990,3036,690
245210,434,2810,-104
245220,1742,1579,-56
245230,840,871,450
245240,10642,2921,-322
245250,8204,1565,315
245260,2719,392,-60
245270,10449,-720,574
245280,4676,621,419
245290,6451,659,-885
245300,6591,2234,-397
245310,5756,-412,389
245320,-327,2126,-658
245330,924,3179,-790
245340,6172,3076,466
245350,887,1857,932
245360,7300,1469,-485
245370,213,1988,324
245380,3666,3632,326
245390,6558,2219,124
245400,1013,938,-771
245410,5024,1440,-566
245420,636,-555,877
245430,3319,1045,-1000
245440,9100,1492,689
245450,5039,-600,-607
245460,6333,82,-647
245470,8913,3480,-292
245480,1213,2054,959
245490,3105,320,363
245500,8078,3930,106
245510,441,-776,-385
245520,1632,3462,-847
245530,4605,2845,4
245540,2602,280,-662
245550,7518,1349,747
245560,1948,2120,-743
245570,3245,2070,879
245580,4344,3046,926
245590,4199,511,130
245600,7604,92,-514
245610,4061,16,722
245620,2712,648,219
245630,1681,1045,-957
245640,6546,1235,198
245650,6868,-546,336
245660,4433,-522,-73
245670,5581,3590,574
245680,7954,2816,-279
245690,4338,-16,615
245700,8410,2403,817
245710,9017,1817,884
245720,8529,-60,-827
245730,3787,-366,-855
245740,8102,808,-814
245750,7902,-943,-717
245760,6167,210,877
245770,5923,3928,-418
245780,8724,2012,-331
245790,618,3580,-127
245800,10786,758,-521
245810,875,760,394
245820,10264,176,580
245830,7855,982,951
245840,8308,592,-763
245850,3355,895,795
245860,6371,-858,-107
245870,5085,2433,176
245880,3391,69,-909
245890,10992,-424,167
245900,2778,2042,-956
245910,1916,-953,290
245920,463,-841,-558
245930,1352,2346,-941
245940,-907,2621,-703
245950,2508,3250,781
245960,-264,700,836
245970,3548,3440,423
245980,5045,2742,301
245990,6048,91,-30
246000,5730,1021,-248
246010,3646,3782,977
246020,6410,-119,-416
246030,9465,-447,-299
246040,849,2977,120
246050,10996,3354,-169
246060,10757,1125,158
246070,7071,1116,166
246080,9849,-167,704
246090,5460,1417,-639
246100,2395,2193,811
246110,7494,369,893
246120,2337,1125,368
246130,2208,2475,214
246140,2683,-545,123
246150,1631,720,837
246160,-842,2943,-971
246170,5764,3152,662
246180,914,148,-449
246190,7676,3291,-581
246200,6579,1447,-891
246210,5933,3500,41
246220,4539,630,588
246230,7912,-775,-218
246240,2414,455,505
246250,4717,48,-890
246260,3052,927,-915
246270,9446,692,249
246280,3718,1288,367
246290,3437,1442,-474
246300,3806,-494,939
246310,4810,2143,952
246320,5868,-363,832
246330,8882,-41,491
246340,1021,-788,379
246350,-11,2579,999
246360,7279,2102,-290
246370,4307,904,155
246380,6256,541,-295
246390,2133,-349,-535
246400,43,1641,-863
246410,7322,-574,321
246420,1610,-665,147
246430,8476,2702,8
246440,3187,1076,-701
246450,4058,-726,-937
246460,7121,1686,552
246470,4128,2092,-959
246480,6846,1334,-950
246490,240,3272,-787
246500,9678,3762,-127
246510,7027,3524,338
246520,8815,2918,-874
246530,1661,3801,-339
246540,1654,849,-913
246550,-284,3804,-25
246560,1161,1676,-373
246570,6338,1379,306
246580,-201,752,-697
246590,10999,1594,-415
246600,10355,-856,559
246610,-963,3076,838
246620,2790,203,123
246630,10368,-422,296
246640,2919,2280,-617
246650,7812,1484,-708
246660,5320,2107,-966
246670,-794,1784,-78
246680,-415,822,703
246690,2785,1131,-690
246700,8223,224,-566
246710,6838,2216,869
246720,-507,2513,-583
246730,7437,749,39
246740,7287,96,-412
246750,7173,403,-982
246760,8048,1050,-169
246770,-913,-652,-684
246780,6865,2279,-159
246790,4458,3876,275
246800,-189,-53,395
246810,3447,-394,-425
246820,9999,1784,-573
246830,6172,2003,431
246840,7565,364,846
246850,7478,985,556
246860,10880,2459,229
246870,3304,2361,-357
246880,952,3349,-738
246890,2657,2059,832
246900,429,1919,-714
246910,6038,684,-53
246920,8438,699,-467
246930,4870,-962,-386
246940,2501,-942,-941
246950,10909,117,-118
246960,10285,933,-201
246970,6766,3786,429
246980,133,990,389
246990,8867,1255,-289
247000,3231,2391,-556
247010,6900,1197,391
247020,555,1831,-117
247030,8154,946,704
247040,8254,2161,-786
247050,2757,1264,-997
247060,2396,235,824
247070,9720,336,-789
247080,-208,2936,-588
247090,3833,3131,-123
247100,6708,3737,430
247110,7414,2735,-109
247120,1343,798,-944
247130,305,-869,-515
247140,-434,3958,860
247150,3276,-896,-855
247160,5987,1646,789
247170,3025,1634,317
247180,4947,1780,630
247190,5867,126,203
247200,7347,-629,-628
247210,-96,-264,551
247220,3623,-573,916
247230,10267,891,289
247240,1224,530,-240
247250,3487,3335,711
247260,6481,3013,-115
247270,3831,1598,-234
247280,4372,2109,280
247290,2022,1460,165
247300,11,2389,-637
247310,2789,2121,-908
247320,-925,977,932
247330,4997,2108,-977
247340,7115,808,-254
247350,2266,865,-525
247360,1392,2594,-757
247370,26,2620,-780
247380,6865,688,-75
247390,8622,-202,436
247400,-245,2302,307
247410,10703,2670,19
247420,177,3516,921
247430,-228,2686,649
247440,6504,968,-399
247450,6294,-944,198
247460,1953,-868,598
247470,1342,3940,-281
247480,938,2775,900
247490,2887,109,-326
247500,7622,1156,-167
247510,9350,1917,-288
247520,-15,934,653
247530,8569,1753,544
247540,6716,150,615
247550,4992,-50,586
247560,7361,732,-400
247570,5919,2753,281
247580,10244,3342,895
247590,1286,1983,-124
247600,2133,1223,-544
247610,1958,1025,-19
247620,10323,3544,-578
247630,7620,-756,-950
247640,6436,3269,519
247650,5133,-119,429
247660,4503,1397,-584
247670,9806,-114,327
247680,49,-276,-587
247690,10244,89,379
247700,1900,-202,436
247710,1215,892,27
247720,2200,1699,-565
247730,-952,20,-922
247740,2304,632,72
247750,4755,631,-355
247760,-329,369,567
247770,8382,746,955
247780,1090,1866,-857
247790,2663,-643,-813
247800,4666,44,-62
247810,3982,-918,344
247820,1874,1187,-152
247830,1840,3206,-368
247840,2283,2597,-233
247850,4163,1848,-125
247860,1092,3367,584
247870,6810,3261,302
247880,-39,2082,-234
247890,-928,-382,-389
247900,6806,-429,849
247910,1571,1584,-916
247920,3368,3220,233
247930,10437,3696,573
247940,20,2495,-660
247950,6839,3458,362
247960,25,-901,-90
247970,4162,1076,970
247980,-408,1092,213
247990,621,2736,274
248000,-550,1222,678
248010,6203,1407,615
248020,135,15,749
248030,1666,1154,-887
248040,1552,664,836
248050,-674,3318,758
248060,2553,125,-891
248070,1268,3060,-777
248080,-701,48,-311
248090,3329,-268,-93
248100,1257,3056,-920
248110,4674,-826,-700
248120,7883,2896,551
248130,7712,73,-511
248140,942,-967,-695
248150,6946,1279,836
248160,6201,1216,884
248170,7989,1219,519
248180,6328,2998,638
248190,6692,1032,229
248200,3528,1804,857
248210,-743,107,54
248220,10685,1718,-563
248230,5734,1368,134
248240,421,1947,-982
248250,-421,-150,-916
248260,2246,3530,-794
248270,6295,2099,362
248280,8251,818,696
248290,190,3333,-2
248300,3221,3415,-848
248310,7312,2567,-722
248320,5827,1433,-811
248330,952,702,-719
248340,1785,-502,-969
248350,4975,161,615
248360,9931,-356,903
248370,4936,3476,58
248380,7733,827,-586
248390,503,2117,64
248400,10854,582,-256
248410,4152,-995,-809
248420,5389,3774,465
248430,4101,2012,-94
248440,1460,521,44
248450,6580,1842,797
248460,10034,-426,69
248470,7188,1850,837
248480,1779,2016,-325
248490,9609,227,-28
248500,5583,371,835
248510,3668,-560,-121
248520,261,-359,-175
248530,10658,404,-975
248540,4371,1893,970
248550,38,1351,-357
248560,5411,3013,652
248570,4831,2327,643
248580,4961,42,-349
248590,-869,1237,340
248600,1986,-541,821
248610,9656,2603,304
248620,-266,141,-589
248630,3854,2116,401
248640,-508,1461,602
248650,5329,2333,-288
248660,187,2743,-932
248670,7743,688,172
248680,3617,1072,378
248690,382,2485,346
248700,8779,1523,68
248710,-206,-472,-514
248720,1878,914,242
248730,6425,716,158
248740,4006,-268,-263
248750,2504,-839,341
248760,9199,1327,-233
248770,4961,-772,20
248780,-906,-750,628
248790,3069,2447,-982
248800,4369,285,-683
248810,-394,1159,643
248820,-863,1454,-387
248830,3906,628,-676
248840,2058,714,-26
248850,3635,3308,-156
248860,3856,-606,527
248870,10428,2741,401
248880,1307,3162,550
248890,363,359,825
248900,10014,-475,-147
248910,4092,1218,142
248920,6726,2501,118
248930,6407,383,-328
248940,6980,-395,324
248950,-256,-762,885
248960,6836,3008,846
248970,1663,2053,461
248980,-669,-578,114
248990,5866,2015,751
249000,9354,-636,664
249010,5112,2883,-945
249020,1972,859,-458
249030,5696,2144,987
249040,1229,53,-567
249050,4445,1714,-159
249060,1516,-949,-886
249070,5349,1716,-571
249080,594,2403,-269
249090,2945,384,-419
249100,1107,2757,-531
249110,1078,1252,938
249120,1098,2446,185
249130,2356,3233,924
249140,4390,-377,885
249150,4103,1549,892
249160,5741,2662,497
249170,5188,3861,825
249180,5098,3380,277
249190,5599,1331,609
249200,6085,-799,560
249210,2902,2873,887
249220,6836,724,-934
249230,5521,586,-590
249240,5662,-591,770
249250,5701,3713,-209
249260,5238,3401,460
249270,1693,1909,-623
249280,8493,1685,-952
249290,2843,-226,223
249300,2796,-617,274
249310,5607,463,-422
249320,509,2615,-490
249330,2446,3284,-783
249340,6022,2436,-458
249350,3511,-302,-531
249360,6305,3142,-467
249370,7837,3007,24
249380,1912,-511,-646
249390,3089,3974,-677
249400,5302,53,-939
249410,6955,1774,128
249420,8256,1352,938
249430,2614,3803,335
249440,1175,-548,-305
249450,10491,3127,422
249460,2327,2894,-589
249470,2555,1817,703
249480,-473,-426,473
249490,6189,949,182
249500,3867,195,-844
249510,5928,2496,-892
249520,-199,3539,802
249530,664,2959,-396
249540,4283,952,-908
249550,7827,-77,-729
249560,5220,3862,-687
249570,4201,713,413
249580,7364,-856,-221
249590,8094,3226,-371
249600,709,-678,608
249610,2012,640,751
249620,10507,3811,-268
249630,-401,15,132
249640,6452,3137,254
249650,-424,81,695
249660,1147,1415,-838
249670,6224,-721,-290
249680,3819,-146,-972
249690,9712,-237,938
249700,4609,3984,530
249710,5319,1733,429
249720,7443,332,-761
249730,7127,406,-250
249740,10229,-991,609
249750,-170,2987,48
249760,9584,2854,-305
249770,5667,3915,426
249780,2123,1692,-737
249790,-843,3091,366
249800,6863,-247,-969
249810,5222,3469,195
249820,826,1047,-45
249830,8238,36,609
249840,-177,1415,-635
249850,425,1167,665
249860,2028,2695,273
249870,1786,247,-588
249880,910,989,939
249890,7211,2279,-646
249900,3879,2706,-832
249910,-677,1404,336
249920,-491,2192,-337
249930,5337,3955,-59
249940,9050,-400,912
249950,10234,-537,-316
249960,3173,2459,887
249970,-594,210,953
249980,1067,3978,-805
249990,34,864,-876
250000,3258,460,-88
250010,973,149,496
250020,-161,1806,794
250030,-772,2299,180
250040,992,2441,864
250050,-67,1064,295
250060,683,3498,987
250070,9325,2349,-443
250080,5389,-195,-158
250090,6564,595,-257
250100,7002,3311,289
250110,10637,2992,47
250120,9823,2952,258
250130,7207,1933,745
